,query,argument,stance,snippet,id,prediction,appropriate,inappropriate,word_count,bart_gist
77,vegan,"I would like to thank Raisor for accepting this debate and for framing his response within the context of the Communist Manifesto which, as anybody with a social conscience will tell you, is the blueprint for a progressive and equitable meritocracy. Following the Glorious Revolution when I am duly installed as Britain's rightful dictator I will implement its recommendations in full but, in the meantime, I will explain why it is, indeed, hypocritical for a vegetarian lady to swallow her boyfriend's mess. Firstly, I dispute my opponent's claim that love custard is not a commodity: when a man spills his kids into his girlfriend's mouth the lady enjoys the experience just as much as he does [1]. Obviously she doesn't pay him for this service but, nevertheless, it has value for her, and as such, gentlemen's sauce should be considered a commodity. To underline this point, although girls don't pay for sperm, fertility clinics certainly do. My opponent then referred to Marx's ""semenal work"". If I hadn't realised this misspelling was an intentional (and very clever) pun I could have pointed out that the correct spelling is ""seminal"", but I wouldn't do that because I think engaging in seminal sementics is tedious. Moving on to my opponent's argument, whilst it is true that the woman's willingness to gobble her boy off and then ""finish the job"" by swallowing his muck will ""remove antagonism"" in their relationship, it nonetheless remains the case that the girl receives sustenance from the semen, which, like most animal products, is very high in protein. [2] A vegan woman's decision not to eat meat for ethical reasons is wholly consistent with socialism but, in developed countries, being a vegetarian is a matter of choice, not a necessity. So, by choosing to swallow her sire's semen vegan women are deliberately breaking their vow not to consume animal products and are, therefore, hypocrites. [1] I expect. [2] Probably.",PRO,"I would like to thank Raisor for accepting this debate and for framing his response within the context of the Communist Manifesto which, as anybody with a social conscience will tell you, is the blueprint for a progressive ",810,"['0.0021778365829959513', '0.9978221654891968']",0.0021778365829959,0.9978221654891968,334,"I dispute my opponent's claim that love custard is not a commodity. When a man spills his kids into his girlfriend's mouth the lady enjoys the experience just as much as he does. A vegan woman's decision not to eat meat for ethical reasons is wholly consistent with socialism. So, by choosing to swallow her sire's semen vegan women are deliberately breaking their vow not to consume animal products and are, therefore, hypocrites."
78,vegan,"It's funny that such arguments would come from a person who only feeds their dog vegetables. You use the term ""animals"" as though all animals are omnivores. Of course, it is a well known fact that most animals are vegans. Take the mighty lion for example. It only eats fresh raw fruits and vegetables such as zebra and buffalo. Vegetables have all the vitamins and minerals that you've mentioned. Maybe B12 is lacking, but google ""durianride"" to find oout about vegan B12 supplements. Most human beings, meat-eaters or not, have a B12 deficiency. Vegetables and fruits are also rich in nutrients that you can never find in meat... such as chicken and beef. You can only find chicken and beef in vegetables and fruits. Cheese is another example of an essential nutrient nowhere to be found in meat and dairy. How can you live a healthy life without cheese?",PRO,Take the mighty lion for example. ... Vegetables and fruits are also rich in nutrients that you can never find in meat... such as chicken and beef.,812,"['0.0016928254393860699', '0.9983071446418762']",0.001692825439386,0.9983071446418762,152,"You use the term ""animals"" as though all animals are omnivores. Of course, it is a well known fact that most animals are vegans. Take the mighty lion for example. It only eats fresh raw fruits and vegetables such as"
79,nuclear energy,"I'm in favour for nuclear energy. For economical reasons, nuclear energy has strong benefits. Like my opponent said, nuclear power plants are expensive to build and we need to use energy for building it. But the main mistake that we make is we are looking too close to this subject. Nuclear power plant is an energy source which can give us highly more energy then others. If we compare a nuclear power plant with thermal power plant, we can clearly see that nuclear energy will gain us what we lost while we're building the centrals. And the ending of the fossil fuels are really close(1). We're dependent on thermal power and fuels so nuclear energy will be a useful hand of help. For environmental reasons, nuclear energy has many radioactive wastes. But I think that we can agree on something: The worlds most important problem is Global Worming. It will destroy us slowly. And that's why we're our children to be careful and be aware of the effects of global warming. Now whit this fabulous energy type, we have a chance to and the global warming. For the effects of nuclear power plants, I need you to know that 95% of the energy generated by nuclear burn up is without any waste of CO2. So we should use nuclear energy to stop our biggest problem in the world. For the risks, Nuclear radiation is risky but the radiation will leave the central only if there is a crack in the central. We had seen it in Chernobyl, but now, we have a better technology and better scientist. We need to trust on our people to make this energy useful. Secondly., radiation is an important factor but we can't prove that the cancer is caused by the nuclear radiation. Of course it will effect the human health but ,we, people experience a lot of technological devices in our daily lives, like phones or televisions. Are we going to get rid of them just because of radiation? And the cancers are highly caused because of portable telephones, especially(2). Radars, satellite stations and microwave ovens operate also high radio frequencies. 1:http://www.forbes.com... 2:http://www.cancer.gov...",PRO,We're dependent on thermal power and fuels so nuclear energy will be a useful hand of help. ... 1:http://www.forbes.com... 2:http://www.cancer.gov...,840,"['0.18721652114763856', '0.8127834901213646']",0.1872165211476385,0.8127834901213646,375,"Nuclear power plant is an energy source which can give us highly more energy then others. 95% of the energy generated by nuclear burn up is without any waste of CO2. For the risks, nuclear radiation is risky but the radiation will leave the central only if there is a crack in the central. We had seen it in Chernobyl, but now, we have a better technology and better scientist. We need to trust on our people to make this energy useful."
80,nuclear energy,"There once was a saying that went something like this. The enemy of my enemy is my friend. Clearly, this is not the case for neither my opponent, nor myself. The non-renewable bubbas are quick to dismiss anything positive, and exacerbate anything negative that would threaten their cash flow. Welcome to modified capitalosm. Voting issues: 1. There is no doubt that nuclear energy works. 2. Likewise, there is no doubt that there ae inherent dangers associated with nuclear, and we have yet to discover a feasible way to dispose of the toxic waste without further endangering lives and ecology. 3. Start up costs clearly make it prohibitive for much of the world. 4. As only a handful can afford it, nuclear constitutes only 16%. This deduces that 84% comes from alternative sources. I have demonstrated that the 3 headed renewable energies, wind, hydro, and solar, are indeed efficiient, affordable, and cleaner than nuclear. I went on to make the ddo community further aware of the possibility of magnetic energy. While still in it's infancy, should magnetic energy blossom, everyone, everyone could benefit from this discovery. Yes it is a monetary threat to the Haliburtons of the world, yet they too could prosper by among the first to expand this invention. Conclusion. My opponent outlined the merits of nuclear energy and attempted to minimize the effects of it's toxic waste. I have demonstrated viable alternatives. I would like to thank my opponent Ore_Ele for a good discussion that if read widescale, it could open eyes at the highest levels of the people who make our decisions.",CON,"Likewise, there is no doubt that there ae inherent dangers associated with nuclear, and we have yet to discover a feasible way to dispose of the toxic waste without further endangering lives and ecology. ... I would like to thank",846,"['0.0025506554869934917', '0.9974493384361267']",0.0025506554869934,0.9974493384361268,268,"There is no doubt that nuclear energy works. We have yet to discover a feasible way to dispose of the toxic waste without further endangering lives and ecology. Wind, hydro, and solar are indeed efficiient, affordable, and cleaner than nuclear. While still in it's infancy, should magnetic energy blossom, everyone, everyone could benefit from this discovery."
81,nuclear energy,"1. those 3500 workers are employed for 20-30 years. which takes up half a work-life. Therefore, although they are temporary, that is jobs created until they are halfway to retirement. My opponent states solar plants, which is a good source of energy, but he has forgotten that this is a debate about whether or not other forms are good, but instead that nuclear power is good. 2. nuclear waste is the biggest con in the nuclear energy. This is going to be readily solved in 2 ways a. The space elevator is only 2-4 decades away(http://news.yahoo.com...) when a half life is 1 thousand years, that is acceptable. b. fusion reactors are rapidly approaching, this doesn't just get rid of nuclear waste, but also creates more power. 3. The cost of a nuclear power benefits the economy that much more, and once again forgets the point of this argument.",PRO,"Therefore, although they are temporary, that is jobs created until they are halfway to retirement. ... b. fusion reactors are rapidly approaching, this doesn't just get rid of nuclear waste, but also creates more power.",847,"['0.002507871249690652', '0.9974921345710754']",0.0025078712496906,0.9974921345710754,156,"Nuclear power is a good source of energy. Nuclear waste is the biggest con in the nuclear energy. The cost of a nuclear power benefits the economy that much more, and once again forgets the point of this argument."
82,nuclear energy,"I'm only 11 btw. And my sister is also against me. Well, Think about It, Which is worse use making waste and putting in a hole(nuclear) or pumping lots of bad stuff into the air(coal). Every single energy making way has a bad side to it, And I'm not saying that nuclear power is perfect. I think we should use nuclear energy more till we have an Eco-friendly way of making energy. There is a new material called thorium that becomes safe in only 100 years, And we as humans are looking into a way to reuse nuclear power, And by looking into: I mean we are building these generators. To solve the volcano problem we could put a waste facility in the middle of a tectonic plate. Even though there have been 7 explosives in the world, 3 of them have been contained and each explosive reaction has happened in a 30-year break. Scientist say that in 40 more years humans can produce energy in an eco-friendly way, So there will probably be only one more nuclear explosion, And witch tec expanding there might not even be a next explosive. For the 3 argument, You got me there. Even though the cost is on the rise, Tec has to improve and to improve we need more money. I know cost is going on the rise, But we probably won't keep using nuclear power for long. There one day will be an eco-friendly way of making electricity. Nuclear power is more efficient, 300 tonnes of Uranium equals 3500000 tonnes of coal. Also, Did you know that in 2013 NASA did research, And nuclear incident deaths are ranked dead last(including the nuclear explosions) for the most deaths. When we started using nuclear energy we so far have saved 240 gigatonnes of co2 from going into our air. Please, I would like to hear what else is bad about nuclear energy. (I'm doing a project about this topic).",PRO,"To solve the volcano problem we could put a waste facility in the middle of a tectonic plate. ... Scientist say that in 40 more years humans can produce energy in an eco-friendly way, So there will probably be only one more",860,"['0.0037593562621623276', '0.9962406635284424']",0.0037593562621623,0.9962406635284424,337,"I think we should use nuclear energy more till we have an Eco-friendly way of making energy. There is a new material called thorium that becomes safe in only 100 years, And we as humans are looking into a way to reuse nuclear power. To solve the volcano problem we could put a waste facility in the middle of a tectonic plate. Even though the cost is on the rise, Tec has to improve and to improve we need more money."
83,nuclear energy,"Hello, This is my first debate and I would first like to say thank you for opening the thread. We should not use more nuclear energy for 4 main reasons, Waste, Cost, Dependency and accidents. The United Kingdom alone produces 200 million tons of radioactive waste each year, This is a problem. There are two main forms of waste storage available right now, Near surface storage and deep geological storage. Near surface storage is not efficient because it is short lived and can pose issues to living organism that break down nitrogen in the soil and can furthermore affect us because the nitrogen that is broken down by the bacteria comes back to us in one way or another, Via plants that we eat or animals that we eat. Deep geological storage seems like a good idea because we push the problem farther away from where we live on the surface, Currently we are not sure the long term affects of this storage with the creation of new land masses coming from volcanic eruptions. Chernobyl has been the single worse nuclear ACCIDENT that has occurred in the world. If you are not educated on this event please go ahead and research it. Unfortunately we have no been able to complete thorough studies in Chernobyl since the accident, But there have been ""sightings"" of unusual creatures and mutated animals in the area. This is not a confirmed source. The point is until we have perfected the art of nuclear energy on a small scale, That it should not be expanded upon in a larger scale. An unfortunate side effect of nuclear power is a dependency by developing countries. Many small countries depend on nuclear energy and this should not be expanded upon. The reason being is that these countries need to become independent enough to create their own energy in a clean manner (except the Republic of Singapore). With a growing dependency upon nuclear energy there will be a growing need, This is not good because our storage places are limit right now. The cost of nuclear energy is on the rise, From 2002 to 2009 the cost per plant has raised by five to seven billion dollars. This is the cost to begin the construction of a nuclear power plant and doesn't take into consideration the cost of fuel, Maintenance and physical running cost, Let alone real estate and storage cost. The average cost to create a solar farm can be afford by your average upper middle-class American. This fact shows that there are cheaper forms of renewable energy that may not be as efficient, But are more reasonable for consumer and environment.",CON,"Hello, This is my first debate and I would first like to say thank you for opening the thread.  ... The reason being is that these countries need to become independent enough to create their own energy in a clean manner (except",864,"['0.4660995934158564', '0.5339003778994084']",0.4660995934158564,0.5339003778994084,445,"We should not use more nuclear energy for 4 main reasons, Waste, Cost, Dependency and accidents. The United Kingdom alone produces 200 million tons of radioactive waste each year. Near surface storage is not efficient because it is short lived and can pose issues to living organism that break down nitrogen in the soil. Deep geological storage seems like a good idea because we push the problem farther away from where we live on the surface, Currently we are not sure the long term affects of this storage with the creation of new land masses coming from volcanic eruptions. The average cost to create a solar farm can be afford by your average upper middle-class American."
84,nuclear energy,"I will first defend my arguments and then attack what my opponent has said. 1) My opponent never really attacks my first contention about how this has worked in other countries so that still stands. 2) My opponent cites hurricane sandy and natural disasters saying that plants could be breached but the American power plants were not damaged. He also makes note of the disaster in Japan. (1) This was not because of a problem with Nuclear reactors but a problem in withholding high standards. These standards are getting met by the U.S.A. and no nuclear damage from sandy is proof. 3) If several stations are commissioned at once, then the cost should go down because of economies of scale - a sort of bulk discount. (2) Once built, nuclear power plants have advantages. In a gas-fired plant, the gas alone makes up 80% of the cost of electricity. So firms and consumers are very exposed to the wholesale price of gas.But at a nuclear power plant, the fuel is processed uranium, accounting for just 10% of the cost of production. While it may cost more to build it will be a good investment for the future.(3) My opponent says that the exuberant cost is a huge deal.(2)(3) This shows that nuclear power is able to be built for much less than what he has stated. This also shows that once it is built it is far more effective. He states that there is a very large safety issue with nuclear energy.(sorry for the long chart)(4) Coal "" global average 170,000 (50% global electricity) Coal "" China 280,000 (75% China""s electricity) Coal "" U.S. 15,000 (44% U.S. electricity) Oil 36,000 (36% of energy, 8% of electricity) Natural Gas 4,000 (20% global electricity) Biofuel/Biomass 24,000 (21% global energy) Solar (rooftop) 440 (< 1% global electricity) Wind 150 (~ 1% global electricity) Hydro "" global average 1,400 (15% global electricity) Nuclear "" global average 90 (17% global electricity w/Chern&Fukush) As shown by this chart nuclear energy s by far the most efficient in energy per deaths. If it has the most energy per life lost it is the safest. I also use this rebuttal vs the waste management as it is causing next to no damage. My opponent never says anything that could take over the role of nuclear besides more gas and when we already have to import almost half of our oil this is not the right step. I would also like to say that the BP oil spill has caused an extreme amount of damage.(5) America needs energy and the only option is nuclear. http://www.theaustralian.com.au... (2)But if several stations are commissioned at once, then the cost should go down because of economies of scale - a sort of bulk discount. (3)http://www.google.com... (4)http://www.forbes.com... (5)http://www.forbes.com...",PRO,"(2) Once built, nuclear power plants have advantages. ... (3)http://www.google.com... (4)http://www.forbes.com... (5)http://www.forbes.com...",872,"['0.40264176279306413', '0.5973582565784454']",0.4026417627930641,0.5973582565784454,495,"I will first defend my arguments and then attack what my opponent has said. My opponent cites hurricane sandy and natural disasters saying that plants could be breached but the American power plants were not damaged. He also makes note of the disaster in Japan. This was not because of a problem with Nuclear reactors but a problem in withholding high standards. These standards are getting met by the U.S.A. and no nuclear damage from sandy is proof. If several stations are commissioned at once, then the cost should go down because of economies of scale - a sort of bulk discount. While it may cost more to build it will be a good investment for the future."
85,nuclear energy,"as already admitted, there are cons to nuclear, as there are cons to all sources. at least with nuclear we aren't destroying the atmosphere. and if you look at other countries, they seem to be handling things just fine. per weopons, the USA already has hundreds of them. using nuclear energy isn't going to add to that,or change that. and we dont even use the weopons we do have anways.. we won't magically start using them. con points to chernobly which i already acknowledged. but she didn't respond to the idea that that was a long time ago, and other countries are doing just fine. con says nuclear is expensive. but to be sure, n o on would build it if it didn't give profit more than is put in. con mostly just used arguments i already addressed and didn't address my response to them, such as how other countries are doing just fine with waste and disasters. what does she make of that?",PRO,"and if you look at other countries, they seem to be handling things just fine. ... but to be sure, n o on would build it if it didn't give profit more than is put in.",873,"['0.19820454223081468', '0.8017954871058464']",0.1982045422308146,0.8017954871058464,171,"Nuclear energy isn't going to add to that,or change that, and we dont even use the weopons we do have. con says nuclear is expensive, but to be sure, n o on would build it if it didn't give profit."
86,nuclear energy,"In this round, my opponent again misunderstood and misinterpreted my arguments either deliberately or accidentally. He claims that solar technology is unproven, despite the fact it has been proven for years. He claims recent developments in solar technology are unknown, despite the fact they have been proven several times. He claims that we need nuclear energy NOW, and that using alternative forms of energy should come later as they take too much time, despite nuclear reactors taking much longer to set up than solar power plants. He also brings up that nuclear waste is stored in the desert, so it can't reach our water supply, despite the fact most nuclear power plants are on the East coast, where no such desert to seclude the radioactive waste exists. In conclusion, with every point of my opponent's argument refuted, the United States should clearly NOT substantially increase nuclear energy. With your vote obliged to go to CON, I thank you for reading and bid you good day :D",CON,"He claims that we need nuclear energy NOW, and that using alternative forms of energy should come later as they take too much time, despite nuclear reactors taking much longer to set up than solar power plants. ... He also brings",894,"['0.003936565108597278', '0.9960634231567382']",0.0039365651085972,0.9960634231567382,168,"In this round, my opponent again misunderstood and misinterpreted my arguments either deliberately or accidentally. He claims that solar technology is unproven, despite the fact it has been proven for years. He also claims that we need nuclear energy NOW, and that using alternative forms of energy should"
87,nuclear energy,"First Id like to apologize for forfitting last round...I did not have internet acess ok to the arguments: First: My opponent needs to look back to my round 2 where I proved carbon is released in earlier stages, this is a problem that my opponent has DROPPED Second: Look back to my Contention 2 I showed Radon Krypton and other gases released that have lead to thyroids being removed in Belarus see heres where my opponent needs to look to other examples, how can we look to what has happened in the U.S. when we have never significantly increased use of nuclear energy, my opponent needs to be able to disprove these examples, My Opponent must disprove: Same amount of Carbon emissions by 2050 Noble Gasses And CO2 released in early stages this disproves all the early facts brought up Continuing on, How can it be an important piece of the pie with all these problems happening weither it be with the cooling systems (which is part of nuclear energy) or the waste or anything my opponent has dropped these and dropped my arguments to these Efficiancy....Heres the problem Nuclear Energy currently creates 20% of energy so that would be a 0% Increase it can only create 20% due to increasing demand thus meeting ZERO percent And again the cleanness is incorrect, look to the earlier stages Storage...",CON,"First Id like to apologize for forfitting last round...I did not have internet acess ok to the arguments: First: My opponent needs to look back to my round 2 where I proved carbon is released in earlier stages, this is a ",906,"['0.0015791960759088397', '0.998420798778534']",0.0015791960759088,0.998420798778534,231,"My opponent needs to look back to my round 2 where I proved carbon is released in earlier stages, this is a problem that my opponent has DROPPED. My Opponent must disprove: Same amount of Carbon emissions by 2050 Noble Gasses And CO2 released in early stages this disproves all the early facts brought up. And again the cleanness is incorrect, look to"
88,nuclear energy,"Sorry, I've been cruising around in the Caribbean for the past week. I thought I'd have internet, but I didn't. So this'll just have to become a 2-round debate. You're definitely right that coal and oil aren't going to serve us much longer. We're fast reaching the end of the earth's supply of oil. Soon we're going to have to find a different, renewable source of energy to keep us alive and driving our cars. But I don't think the predominant one will be wind energy. Ever notice that the only places that really utilize wind for electricity are small, rural villages? The reason is simple: wind energy just doesn't provide a lot of energy. Huge fields of windmills are only enough to power small towns. How many windmills do you think it would take to power a metropolis like New York? I'm not sure what will top out as the best new energy source when oil hits the can, but I think it will probably be nuclear, at least until we run out of fuel for that too. Nuclear reactions create a HUGE amount of power, and if we ever figure out how to make a sustained fusion reaction, we'll have an endless supply of very powerful fuel. >Wind energy is the best available energy because it will never run out. Neither will solar, hydro, geothermal, etc. >All other energy's will either run out or are way to expensive to start up and keep running. Not really. It might not be too expensive to make a few hundred windmills for a rural village, but the costs of building and maintaining enough windmills to sustain the whole world (we're talking millions and millions) would be a lot. On the other hand, for example, it is very cheap to put a power plant in a dam or waterfall capable of powering a small city. >Some other energy's are bad for the environment and will make the world a worse place than it is and will be with using fossil fuels. I'm assuming you're referring chiefly to nuclear, which has seen a few unfortunate disasters over history. But nuclear energy is only dangerous when power plants are poorly maintained or some nutjob throws radioactive isotopes into the ocean. Today's federal regulations make another disaster like Three Mile Island extremely unlikely. >Also, some people are too busy with work and handling kids that they don't have time to try to make a difference in the world and change what energy sources we are using most frequently. Not me. I'm soon going into mechanical engineering, and am strongly considering heading into the field of alternate energy for a career. It really is a promising field. It's good to see that some other people are looking into this subject.",CON,But nuclear energy is only dangerous when power plants are poorly maintained or some nutjob throws radioactive isotopes into the ocean. ... Today's federal regulations make another disaster like Three Mile Island extremely,910,"['0.22166717015206813', '0.7783328304067254']",0.2216671701520681,0.7783328304067254,487,"We're fast reaching the end of the earth's supply of oil. Wind energy just doesn't provide a lot of energy. How many windmills do you think it would take to power a metropolis like New York? I'm not sure what will top out as the best new energy source when oil hits the can, but I think it will probably be nuclear, at least until we run out of fuel for that too. Some people are too busy with work and handling kids that they don't have time to try to make a difference in the world and change what energy sources we are using most frequently."
89,donald trump,"Who is this man ""Trump."" There have been several articles posted on the internet lately that suggest that Donald Trump isn't who he is portraying himself to be, as real conservative republican. In a REDSTATE ARTICLE for instance the author of the article states,""The Bible says not to put new Christians in leadership positions. I don""t think the conservative movement should put new conservatives in leadership positions either. Let them be sure what they believe first."" In the same article its stated that Donald Trump has been a contributor to the democrat party and organizations that conservatives were against so that certainly raises the question about who Donald trump reallty is Some have suggested that Donald trump is a spoiler taking away votes that could have gone to another republican candidate running for president who is a more known conservative ruining the republicans chances of winning the White House. Donald Trump covers himself by saying that he was a businessman and as such, he gave money to a lot of different causes and people, that was the way business was done. Isn't the reason that Donald Trump is gaining so much support is because the conservatives and republicans in general are becoming fed up with the way the ""Good old boys, ""/ Establishment republicans, and establishment democrats, have been doing business as usual in Washington. Maybe though the Conservative republicans think that those who have been elected to office weren't listening to conservatives and independents and haven't been for a long time and are now willing to take a chance that Donald Trump will listen to them and will promote the things that conservatives believed in. Betting on Donald Trump to be the conservatives and independents friend is a gamble, only time will tell whether the gamble paided off,if Donald trump actually believed in what he said that he believed in. Donald Trump is saying what conservatives and independents wanted to hear, but is it a businessman just doing business and saying what he thinks will sell, again, only time will provide the answer, we can only hope that Donald Trump doesn't turn out to be a spoiler and allow Hillary or some other democrat to be elected to office. The conservative and independents are tired of being lied to , we can only hope that Donald Trump isn't just mouthing the words that the conservatives and independents wanted to hear and actually meant what he's been saying",PRO,In the same article its stated that Donald Trump has been a contributor to the democrat party and organizations that conservatives were against so that certainly raises the question about who Donald trump reallty is Some have,917,"['0.2610676075331867', '0.7389323800802231']",0.2610676075331867,0.7389323800802231,416,"There have been several articles posted on the internet that suggest that Donald Trump isn't who he is portraying himself to be, as real conservative republican. Some have suggested that Donald trump is a spoiler taking away votes that could have gone to another republican candidate. The conservative and independents are tired of being lied to, we can only hope that DonaldTrump isn't just mouthing the words that the conservatives and independents wanted to hear and actually meant what he's been saying. Only time will tell whether the gamble paided off,if Donald trump actually believed in what he said that he believed in."
90,donald trump,"Thank you for posting your debate blackhawkbunny34. No Dona;d Trump Simple statement. Donald Trump is a successful businessman, right? What happens when Donald Trump loses his touch? I've done some research and found that Donald Trump has some unstable qualities. He declared himself god in his last debate. Also, what have Iraq and Syria done to us? WHY do you we need to blow them off the face of the Earth? That could start a world war that would end very badly. It's our government's job, also, to help people looking for a better life coming to the states. In closing, we as a union should not vote for Donald Trump. It will end badly.",PRO,"I've done some research and found that Donald Trump has some unstable qualities. ... It's our government's job, also, to help people looking for a better life coming to the states.",919,"['0.0016527482541278005', '0.9983472466468811']",0.0016527482541278,0.9983472466468812,119,Blackhawkbunny: Donald Trump has some unstable qualities. He declared himself god in his last debate. What have Iraq and Syria done to us? Why do you we need to blow them
91,donald trump,"Donald trump would be a bad candidate. He has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something terrific"", like what? When he says terrific, it may mean horrible! He doesn't explain how it will be! China is one of the United State's major trade partners, and Donald Trump's stance on trading with China? ""Listen you motherf*cker, we're going to tax you 25 percent!"" China is a very important country to the US, and China would be outraged if Donald Trump actually follows through. Here is another quote from Donald Trump. ""I will build a great wall "" and nobody builds walls better than me, believe me "" and I""ll build them very inexpensively. I will build a great, great wall on our southern border, and I will make Mexico pay for that wall. Mark my words."" How will he make Mexico pay for that wall? Mexican President Vicente Fox said multiple times ""he would not pay for that f---ing wall."" Mexico is our 3rd biggest trade partner, and over 2 million people's jobs are related to trade with Mexico. Trying to get Mexico to pay for the wall would put 2 million jobs at risk. Donald Trump doesn't really have a plan for that(or anything)! If you take a look at the Republicans' political experience, Donald Trump is one of the few that has none. Cruz, Rubio, and even most of the other long-shot candidates have some sort of political background. That's why Donald trump would be an inexperienced and bad candidate. And, Donald Trump is both racist and sexist. He thinks all Mexicans are rapists, is a friend of Ku Klux Klan, and called women fat, pigs, dogs, slobs, disgusting animals, and so on. In 2007, he compared women to architecture. He also called all women gold-diggers. He made many more sexist and insulting comments to women, and also many racist comments about Mexicans. There is a Donald Trump sexism tracker. Here is the link: http://www.telegraph.co.uk... This is proof that Donald Trump would be the worst president if he wins, worse than any other president in history.",PRO,"Donald trump would be a bad candidate. He has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something",920,"['0.20726546850055455', '0.7927345126867295']",0.2072654685005545,0.7927345126867295,377,"Donald Trump has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something terrific"", like what? When he says terrific, it may mean horrible! Donald Trump's stance on trading with China? ""Listen you motherf*cker, we're going to tax you 25 percent!"" Mexico is our 3rd biggest trade partner, and over 2 million people's jobs are related to trade with Mexico. Trying to get Mexico to pay for the wall would put 2 million jobs at risk."
92,donald trump,"Donald trump would be a bad candidate. He has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something terrific"", like what? When he says terrific, it may mean horrible! He doesn't explain how it will be! China is one of the United State's major trade partners, and Donald Trump's stance on trading with China? ""Listen you motherf*cker, we're going to tax you 25 percent!"" China is a very important country to the US, and China would be outraged if Donald Trump actually follows through. Here is another quote from Donald Trump. ""I will build a great wall "" and nobody builds walls better than me, believe me "" and I""ll build them very inexpensively. I will build a great, great wall on our southern border, and I will make Mexico pay for that wall. Mark my words."" How will he make Mexico pay for that wall? Mexican President Vicente Fox said multiple times ""he would not pay for that f---ing wall."" Mexico is our 3rd biggest trade partner, and over 2 million people's jobs are related to trade with Mexico. Trying to get Mexico to pay for the wall would put 2 million jobs at risk. Donald Trump doesn't really have a plan for that(or anything)! If you take a look at the Republicans' political experience, Donald Trump is one of the few that has none. Cruz, Rubio, and even most of the other long-shot candidates have some sort of political background. That's why Donald trump would be an inexperienced and bad candidate. And, Donald Trump is both racist and sexist. He thinks all Mexicans are rapists, is a friend of Ku Klux Klan, and called women fat, pigs, dogs, slobs, disgusting animals, and so on. In 2007, he compared women to architecture. He also called all women gold-diggers. He made many more sexist and insulting comments to women, and also many racist comments about Mexicans. There is a Donald Trump sexism tracker. Here is the link: http://www.telegraph.co.uk...... This is proof that Donald Trump would be the worst president if he wins, worse than any other president in history. Note: This was copied from my previous debate.",CON,"He said he will replace Obamacare with ""something terrific"", like what? ... He also called all women gold-diggers.",921,"['0.07219598498195409', '0.9278040289878845']",0.072195984981954,0.9278040289878844,385,"Donald Trump has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something terrific"", like what? When he says terrific, it may mean horrible! China is one of the United State's major trade partners, and Donald Trump's stance on trading with China? ""Listen you motherf*cker, we're going to tax you 25 percent!"" Mexico is our 3rd biggest trade partner, and over 2 million people's jobs are related to trade with Mexico. Trying to get Mexico to pay for the wall would put 2 million jobs at risk."
93,donald trump,"I will start off with some definitions. Definitions Sith- ancient kratocratic organization wielding the dark side of the Force, typically using crimson lightsabers and attempting to achieve great power. Kratocratic- government by those who are strong enough to seize power through force or cunning. Arguments Donald Trump wishes to achieve great power- One of the objectives of the Sith is to overthrow the weak, take its place, and rule with absolute unobstruction. Donald Trump, as everyone is aware of, is running for president of the United States- the highest position of power in the government. Donald Trump has taken many jabs at our current leadership, as well as other weaker candidates such as Lindsey Graham and Rick Perry. He is attempting to tear down the weaker candidates and take the position of ultimate power. Donald Trump hates Mexicans- Donald Trump's criticism of Mexico and their immigrants have been the source of much controversy. Sith lords despise their enemy, the Jedi. The Jedi are wielders of the light side of the Force. They are peaceful and pacifist. Donald Trump's asinine claims about Mexican criminals being ""rapists"" and ""murderers"" are akin to the Sith's attempts to criminalize the Jedi near the fall of the Old Republic. Donald Trump wears Sith garments and command a legion of soldiers- Donald Trump has been observed wearing traditional Sith cloaks, and has been seen commanding armies of Stormtroopers. This guarantees his connection with the Dark Side. [1][2] Sources http://i60.tinypic.com...;[1] http://i62.tinypic.com...",PRO,"I will start off with some definitions. Definitions Sith- ancient kratocratic organization wielding the dark side of the Force, typically using crimson lightsabers and attempting to",923,"['0.2173124460503459', '0.7826875567436218']",0.2173124460503459,0.7826875567436218,255,"Sith- ancient kratocratic organization wielding the dark side of the Force. One of the objectives of the Sith is to overthrow the weak, take its place, and rule with absolute unobstruction. Donald Trump has been observed wearing traditional Sith cloaks, and has been seen commanding armies of Stormtroopers. He is attempting to tear down the weaker candidates and take the position of ultimate power."
