query,argument,stance,snippet,id,prediction,appropriate,inappropriate,word_count,supervised_summary
vegan,"Definitions: Veganismis the practice of abstaining from the use of animal products, particularly in diet, as well as following an associated philosophy that rejects the commodity status of sentient animals http://en.wikipedia.org... product - something produced; especially : commodity 1 (2) : something (as a service) that is marketed or sold as a commodity http://www.merriam-webster.com... The Cummunist Manifesto “Let the guzzling classes tremble at a Cummunist revolution. The harlotarians have nothing to lose but their chains. They have a world to win. Working men of all countries, unite!” –Karl “Big Gulp” Marx The vegan ethos is motivated by the recognition that neither man nor beast may be made an object to be sucked dry by the ruling classes. Vegans see ethical worth in all sentient beings and so refuse to partake in the reification of animals. Meat and leather represent the coercive transformation of a sentient being into an object to be sold and consumed. Swallowing semen is consensual act- the sperm is willingly expelled from the body with joy and vigor. Barring fringe cases of prostitution, the vegan is not making the sperm donor an object to be bought and sold; the vegan is not reducing the sentient spewer to a piece of meat. Simply put, spunk ain’t a commodity. Oral sex and the eager lapping that follows is not only wholly within the ethical bounds of veganism, it solves the inequalities vegans object to. In his semenal work, Marx noted: “In proportion as the exploitation of one individual by another is put an end to, the exploitation of one nation by another will also be put an end to. In proportion as the antagonism between classes within the nation vanishes, the hostility of one nation to another will come to an end.” Swallowing is an act which bridges the divide between classes. It removes antagonism as the donor appreciates the moral fortitude of the vegan for finishing the job through to the end.",CON,"Definitions: Veganismis the practice of abstaining from the use of animal products, particularly in diet, as well as following an associated philosophy that rejects the commodity status of sentient animals ",463,"['0.060740009695291516', '0.9392599821090698']",0.0607400096952915,0.9392599821090698,329,"Veganism is the practice of abstaining from the use of animal products, particularly in diet, as well as following an associated philosophy that rejects the commodity status of sentient animals. The vegan ethos is motivated by the recognition that neither man nor beast may be made an object to be sucked dry by the ruling classes. Vegans see ethical worth in all sentient beings and so refuse to partake in the reification of animals."
vegan,"Bacon and steak are not really bacon and steak without the meat that goes into them. Also, in many countries, including America, the majority of the population eat meat. While some might argue that facon tastes better than bacon, it can be agreed that it does not taste the same. Plus, getting rid of the meat industry entirely would be different than transitioning from milk to soy (more milk is sold than soy anyways). With no more meat being sold, animals like pigs would no longer be useful, and many of them might be slaughtered. To cause everyone to go vegan might in a way support the cause you are fighting against. Humans aren't the only ones who kill living beings, many animals like tigers, lions, and sharks eat living beings to survive. We do not force them to eat plants though! Why are humans supposed to defy the laws of nature and stop eating something that has been part of our diet since the beginning of the human race!",CON,"While some might argue that facon tastes better than bacon, it can be agreed that it does not taste the same. ... Why are humans supposed to defy the laws of nature and stop eating something that has been part of our diet since",467,"['0.4639506065286696', '0.5360493822023272']",0.4639506065286696,0.5360493822023272,171,"In many countries, including America, the majority of the population eat meat. Getting rid of the meat industry entirely would be different than transitioning from milk to soy. With no more meat being sold, animals like pigs would no longer be useful."
vegan,"Lacto ovo vegetarian = hippopotamus: A lacto ovo vegetarian diet excludes meat, fish, and poultry but includes dairy products and eggs. So you say hippopotamus is lacto ovo vegetarian. Great! We have a place to start. Under your definition hippopotamus eat eggs, milk and cheese, but they are strictly vegan; they are just faking eating eggs and cheese to be cool. Hippopotamuses munch on grasses, water plants and such things. Yes, they sometimes bite on a person or alligator who get in their faces from time to time; but they do spit them out, just yucky. Did you know that a hippopotami""s closest relative is whales and porpoises, who are not non-vegan? They will eat just about anything that moves. So much for cousins taking up the ethical family""s eating habits in an effort to save animal lives. Also, the word hippopotamus is from an ancient Greek word (strange alphabet that does not cut and paste) which means water horse. A horse is a vegan also; yeah! Hippopotamus are classified along with other two toed animals such as camels, cattle, deer and pigs. Camels and cattle are vegans, pigs not so much; non-vegans. But, camels are related to llamas and alpacas; cows have their cousin the bison, deer are related to elks and gazelles; all are vegan. Bonus points for this group. So there you have it, horses, camels, deer, cattle, bison, alpacas, llamas, elks, gazelles and hippopotamus are hippopotamus therefore, vegans pretending to be Lacto ovo vegetarians who care about ethics by not eating other animals. Whereas, whales, porpoises, and pigs are unethical meat eating non-vegan nasty folk, also known as carnivors. https://en.wikipedia.org... http://www.dummies.com...",CON,They will eat just about anything that moves. ... https://en.wikipedia.org... http://www.dummies.com...,469,"['0.0018013954628258943', '0.9981985807418823']",0.0018013954628258,0.9981985807418824,285,"Lacto ovo vegetarian is a diet that excludes meat, fish, and poultry but includes dairy products and eggs. Hippopotamus are classified along with other two toed animals such as camels, cattle, deer and pigs. Camels and cattle are vegans, pigs not so much; non-vegans. But, camels are related to llamas and alpacas; cows have their cousin the bison, deer arerelated to elks and gazelles; all are vegan."
vegan,"Meat eaters are not ignorant in my opinion. I am sure there are many biologists, gastroenterologists, vets, and pro animal rights people who eat meat, me falling under the last one. Being at least one of the things on the preceding list should disqualify ignorance as a reason for eating meat. Personally, I enjoy meat because of preference. I understand what happens on farms, factories, butcher shops, restaurants, etc with meat. More selfish? Well, what's selfish? Selfish seems to mean that one cares for one's self without any regards to others. I will agree that selfish is a proper word to use. Meat eaters take advantage of life on earth for personal gain and pleasure. However, we as humans are way past selfish all together. Anyone taking part in the industrial revolution and the results of it are selfish. We take advantage of earth and the things of it for our own personal gain or pleasure. We chop down trees, we dirty up water, we burn oil and coal, we dig and landscape every other acre of earth, we capture animals and genetically change them to be our fluffy pets instead of letting them roam free in the environment, we run over squirrels, and instead of eating food that grows from our surroundings, we destroy land that is already there, plant new plants that aren't natural to the area, and then they take the crops and turn them in to something more desired. Simply put, humans are selfish. We all do things that destroy the environment for our personal gain with little regards for the environment. So, we as humans are selfish and care less about others for our own personal reasons. If this debate is how vegans are better and smarter than meat eaters, than this debate is not a good idea. You and I (I'm assuming you're a vegan) are only different because of our eating choices. We are both, at the end of the day are selfish, less caring beings because we are humans. You have been destructive to the environment for pleasure and personal gain, just as I have. So, I am a more selfish, less caring person than you are because I have different eating choices? I don't think that is a fair, honest analysis of a fellow human being",CON,"We chop down trees, we dirty up water, we burn oil and coal, we dig and landscape every other acre of earth, we capture animals and genetically change them to be our fluffy pets instead of letting them roam free in the",470,"['0.015040409262292087', '0.9849595904350281']",0.015040409262292,0.984959590435028,391,"Meat eaters are not ignorant in my opinion. We take advantage of life on earth for personal gain and pleasure. We chop down trees, we dirty up water, we burn oil and coal, we dig and landscape every other acre of earth. We capture animals and genetically change them to be our fluffy pets instead of letting them roam free in the environment. Instead of eating food that grows from our surroundings, we destroy land that is already there, plant new plants that aren't natural to the area."
vegan,"Some of the more prim and proper women consider ingesting harry monk [1] to be a common, vulgar practice: unbecoming of a lady and, therefore, they refuse to imbibe such testicular tinctures. However, most women these days aren't so prudish and are quite happy to quaff their boyfriends' penile coloda. That said, some of these gunk-guzzling girls are vegans for ethical reasons and are, therefore, sworn to abstain from consuming animal products. This is an outrage because humans are a species of animal and sperm is produced by humans, so it is totally hypocritical of vegan women to swallow their sires' semen. Thank you. [1] http://onlineslangdictionary.com...",PRO,"However, most women these days aren't so prudish and are quite happy to quaff their boyfriends' penile coloda. ... That said, some of these gunk-guzzling girls are vegans for ethical reasons and are, therefore, sworn to abstain",476,"['0.0018040449591353535', '0.9981959939002991']",0.0018040449591353,0.9981959939002992,110,"Most women these days aren't so prudish and are quite happy to quaff their boyfriends' penile coloda. Some of these gunk-guzzling girls are vegans for ethical reasons and are, therefore, sworn to abstain from consuming"
vegan,"&gt; I agree with this if, say, my tolerance for discomfort were a fixed sum. That is, if eating vegan reduced the amount of other good I would so.

Well said, but what about taking it to a lessor extreme? For example, eating vegetarian or going out of your way to support ethical farmers.  You simply don't need to pick this particular way of helping that seems like it is difficult for you.  I know vegans that being vegan isn't actually any harder for them because they were already cooking 100% of their food and now don't have to worry about keeping and cooking animal products and they don't miss the taste of animal products.

&gt; that's a bad thing thing, I have the ability to avoid this bad thing, so I am obligated to avoid this bad thing. 

My whole point is the above sentence from your original post is wrong.  You buying a video game instead of giving that money to feed the poor is a bad thing... but you doesn't mean you're *obligated* to not buy that video game just because doing so is bad and you're able to avoid it.  Applying this standard to your whole life would lead to absurd outcomes like never spending any money on entertainment, and that is just for starters.  You could invite homeless people to stay with you, right? That is something you have the ability to do.  Suppose we weren't talking about you for a second.  Would you tell *me* that I am obligated to invite homeless people into my house to stay?  Am I a bad person for not doing this?",CON,You buying a video game instead of giving that money to feed the poor is a bad thing... but you doesn't mean you're *obligated* to not buy that video game just because doing so is bad and you're able to avoid it. ... Applying this,477,"['0.38284665916580707', '0.617153337225318']",0.382846659165807,0.617153337225318,282,"I agree with this if, say, my tolerance for discomfort were a fixed sum. That is, if eating vegan reduced the amount of other good I would so. For example, eating vegetarian or going out of your way to support ethical farmers. You simply don't need to pick this particular way of helping that seems like it is difficult for you."
vegan,"I would like to thank Raisor for accepting this debate and for framing his response within the context of the Communist Manifesto which, as anybody with a social conscience will tell you, is the blueprint for a progressive and equitable meritocracy. Following the Glorious Revolution when I am duly installed as Britain's rightful dictator I will implement its recommendations in full but, in the meantime, I will explain why it is, indeed, hypocritical for a vegetarian lady to swallow her boyfriend's mess. Firstly, I dispute my opponent's claim that love custard is not a commodity: when a man spills his kids into his girlfriend's mouth the lady enjoys the experience just as much as he does [1]. Obviously she doesn't pay him for this service but, nevertheless, it has value for her, and as such, gentlemen's sauce should be considered a commodity. To underline this point, although girls don't pay for sperm, fertility clinics certainly do. My opponent then referred to Marx's ""semenal work"". If I hadn't realised this misspelling was an intentional (and very clever) pun I could have pointed out that the correct spelling is ""seminal"", but I wouldn't do that because I think engaging in seminal sementics is tedious. Moving on to my opponent's argument, whilst it is true that the woman's willingness to gobble her boy off and then ""finish the job"" by swallowing his muck will ""remove antagonism"" in their relationship, it nonetheless remains the case that the girl receives sustenance from the semen, which, like most animal products, is very high in protein. [2] A vegan woman's decision not to eat meat for ethical reasons is wholly consistent with socialism but, in developed countries, being a vegetarian is a matter of choice, not a necessity. So, by choosing to swallow her sire's semen vegan women are deliberately breaking their vow not to consume animal products and are, therefore, hypocrites. [1] I expect. [2] Probably.",PRO,"I would like to thank Raisor for accepting this debate and for framing his response within the context of the Communist Manifesto which, as anybody with a social conscience will tell you, is the blueprint for a progressive ",478,"['0.0021778365829959513', '0.9978221654891968']",0.0021778365829959,0.9978221654891968,334,"I dispute my opponent's claim that love custard is not a commodity. When a man spills his kids into his girlfriend's mouth the lady enjoys the experience just as much as he does. A vegan woman's decision not to eat meat for ethical reasons is wholly consistent with socialism. So, by choosing to swallow her sire's semen vegan women are deliberately breaking their vow not to consume animal products and are, therefore, hypocrites."
vegan,"It's funny that such arguments would come from a person who only feeds their dog vegetables. You use the term ""animals"" as though all animals are omnivores. Of course, it is a well known fact that most animals are vegans. Take the mighty lion for example. It only eats fresh raw fruits and vegetables such as zebra and buffalo. Vegetables have all the vitamins and minerals that you've mentioned. Maybe B12 is lacking, but google ""durianride"" to find oout about vegan B12 supplements. Most human beings, meat-eaters or not, have a B12 deficiency. Vegetables and fruits are also rich in nutrients that you can never find in meat... such as chicken and beef. You can only find chicken and beef in vegetables and fruits. Cheese is another example of an essential nutrient nowhere to be found in meat and dairy. How can you live a healthy life without cheese?",PRO,Take the mighty lion for example. ... Vegetables and fruits are also rich in nutrients that you can never find in meat... such as chicken and beef.,480,"['0.0016928254393860699', '0.9983071446418762']",0.001692825439386,0.9983071446418762,152,"You use the term ""animals"" as though all animals are omnivores. Of course, it is a well known fact that most animals are vegans. Take the mighty lion for example. It only eats fresh raw fruits and vegetables such as zebra and buffalo."
vegan,"""I will not argue that a vegetarian diet is healthy or in practice attainable for human heath but, you fail to connect that such practice is ethical. Presently you tout animal ethics is preferable without regard to the cascading effects that would precipitate greater harm against the human that is also an animal."" Con An interesting point of view. Indeed there is vested interest in the meat industry. Yet, this doesn't mean change has to happen overnight. A chaotic situation would arise if massive change happened over night. A more gradual change could be implemented. As for the economy there are some who think people are much healthier on a vegan diet. That health care costs would be reduced. I know in the USA health care costs keep rising. ""$245 billion: Total costs of diagnosed diabetes in the United States in 2012"" diabetes.org To stay on topic though the main point is vegetarians indirectly cause animal deaths. Vegetarians have animal blood on their hands. It annoys me that some hold their-selves on their high horses thinking they are so grand. If you want to save animals go vegan. As you can see eating eggs is one of the highest causes of animal deaths from the below graph in the animal visuals link. Milk is much higher than vegetables, fruits, and grains. http://www.diabetes.org... http://www.animalvisuals.org...",PRO,As for the economy there are some who think people are much healthier on a vegan diet. ... http://www.diabetes.org... http://www.animalvisuals.org...,481,"['0.0022700267378240823', '0.9977299809455872']",0.002270026737824,0.9977299809455872,232,"""I will not argue that a vegetarian diet is healthy or in practice attainable for human heath but, you fail to connect that such practice is ethical. Presently you tout animal ethics is preferable without regard to the cascading effects that would precipitate greater harm against the human that is also an animal"""
vegan,"That's what I meant that eating Lacto ovo vegetarian or Lacto vegetarian for ethical reasons is hippopotamus! Each year 400,000 dairy cows are killed in Australia alone. How is this any different than eating beef? ""Most recent industry figures indicate that around 400,000 unwanted dairy calves, not wanted for herd replacement or rearing for pink veal, are slaughtered each year in Australia as 'waste-products' of the dairy industry""animalsaustralia.org ""Based on this estimation, someone with a desire to modify their diet to reduce the number of animals killed for their food, or someone who is interested in gradually moving towards a plant-based diet for ethical reasons should start by removing chicken and eggs from their diet, but the most animal suffering and death can be prevented by following a vegan diet. "" animalvisuals.org Effectively by still purchasing and drinking cow's milk you are contributing excessively and endorsing animal cruelty. At least meat eaters aren't hippopotamus. Some Lacto vegetarians proudly state ""I am not responsible for any animal deaths."" That's hippopotamus! Not only are Lacto vegetarians responsible for animal deaths, they are straight out telling a falsehood. If you want to save the most animal lives go vegan. If you think animals can be raised humanely look at the humanemyth.org website. Not only are lacto vegetarians responsible for animal deaths, they are responsible for animal suffering. Finally, there are plenty of perfectly health vegans. Calcium and vitamin D can be gained from other sources. Calcium from leafy greens. Vitamin D from the sun. ""experts say going outside for 10 minutes in the midday sun""in shorts and a tank top with no sunscreen""will give you enough radiation to produce about 10,000 international units of the vitamin."" usanews.com ""Collard greens, cooked1 cup357"" vrg.org http://www.dummies.com... http://www.animalsaustralia.org... http://www.animalvisuals.org... http://www.humanemyth.org... http://health.usnews.com... http://www.vrg.org...",PRO,"That's hippopotamus! ... usanews.com ""Collard greens, cooked1 cup357"" vrg.org http://www.dummies.com... http://www.animalsaustralia.org... http://www.animalvisuals.org... http://www.humanemyth.org... http://health.usnews.com...",483,"['0.0018513600109145046', '0.9981486201286316']",0.0018513600109145,0.9981486201286316,329,"Some Lacto vegetarians proudly state ""I am not responsible for any animal deaths."" That's hippopotamus! If you want to save the most animal lives go vegan. There are plenty of perfectly health vegans. Calcium and vitamin D can be gained from leafy greens. Vitamin D from the sun. ""Going outside for 10 minutes in the midday sun"" in shorts and a tank top with no sunscreen can produce about 10,000 international units of the vitamin."
nuclear energy,"I'm in favour for nuclear energy. For economical reasons, nuclear energy has strong benefits. Like my opponent said, nuclear power plants are expensive to build and we need to use energy for building it. But the main mistake that we make is we are looking too close to this subject. Nuclear power plant is an energy source which can give us highly more energy then others. If we compare a nuclear power plant with thermal power plant, we can clearly see that nuclear energy will gain us what we lost while we're building the centrals. And the ending of the fossil fuels are really close(1). We're dependent on thermal power and fuels so nuclear energy will be a useful hand of help. For environmental reasons, nuclear energy has many radioactive wastes. But I think that we can agree on something: The worlds most important problem is Global Worming. It will destroy us slowly. And that's why we're our children to be careful and be aware of the effects of global warming. Now whit this fabulous energy type, we have a chance to and the global warming. For the effects of nuclear power plants, I need you to know that 95% of the energy generated by nuclear burn up is without any waste of CO2. So we should use nuclear energy to stop our biggest problem in the world. For the risks, Nuclear radiation is risky but the radiation will leave the central only if there is a crack in the central. We had seen it in Chernobyl, but now, we have a better technology and better scientist. We need to trust on our people to make this energy useful. Secondly., radiation is an important factor but we can't prove that the cancer is caused by the nuclear radiation. Of course it will effect the human health but ,we, people experience a lot of technological devices in our daily lives, like phones or televisions. Are we going to get rid of them just because of radiation? And the cancers are highly caused because of portable telephones, especially(2). Radars, satellite stations and microwave ovens operate also high radio frequencies. 1:http://www.forbes.com... 2:http://www.cancer.gov...",PRO,We're dependent on thermal power and fuels so nuclear energy will be a useful hand of help. ... 1:http://www.forbes.com... 2:http://www.cancer.gov...,501,"['0.18721652114763856', '0.8127834901213646']",0.1872165211476385,0.8127834901213646,375,"Nuclear power plant is an energy source which can give us highly more energy then others. 95% of the energy generated by nuclear burn up is without any waste of CO2. For the risks, nuclear radiation is risky but the radiation will leave the central only if there is a crack in the central. We had seen it in Chernobyl, but now, we have a better technology and better scientist. We need to trust on our people to make this energy useful."
nuclear energy,"There once was a saying that went something like this. The enemy of my enemy is my friend. Clearly, this is not the case for neither my opponent, nor myself. The non-renewable bubbas are quick to dismiss anything positive, and exacerbate anything negative that would threaten their cash flow. Welcome to modified capitalosm. Voting issues: 1. There is no doubt that nuclear energy works. 2. Likewise, there is no doubt that there ae inherent dangers associated with nuclear, and we have yet to discover a feasible way to dispose of the toxic waste without further endangering lives and ecology. 3. Start up costs clearly make it prohibitive for much of the world. 4. As only a handful can afford it, nuclear constitutes only 16%. This deduces that 84% comes from alternative sources. I have demonstrated that the 3 headed renewable energies, wind, hydro, and solar, are indeed efficiient, affordable, and cleaner than nuclear. I went on to make the ddo community further aware of the possibility of magnetic energy. While still in it's infancy, should magnetic energy blossom, everyone, everyone could benefit from this discovery. Yes it is a monetary threat to the Haliburtons of the world, yet they too could prosper by among the first to expand this invention. Conclusion. My opponent outlined the merits of nuclear energy and attempted to minimize the effects of it's toxic waste. I have demonstrated viable alternatives. I would like to thank my opponent Ore_Ele for a good discussion that if read widescale, it could open eyes at the highest levels of the people who make our decisions.",CON,"Likewise, there is no doubt that there ae inherent dangers associated with nuclear, and we have yet to discover a feasible way to dispose of the toxic waste without further endangering lives and ecology. ... I would like to thank",506,"['0.0025506554869934917', '0.9974493384361267']",0.0025506554869934,0.9974493384361268,268,"There is no doubt that nuclear energy works. We have yet to discover a feasible way to dispose of the toxic waste without further endangering lives and ecology. Wind, hydro, and solar are indeed efficiient, affordable, and cleaner than nuclear. While still in it's infancy, should magnetic energy blossom, everyone, everyone could benefit from this discovery."
nuclear energy,"1. those 3500 workers are employed for 20-30 years. which takes up half a work-life. Therefore, although they are temporary, that is jobs created until they are halfway to retirement. My opponent states solar plants, which is a good source of energy, but he has forgotten that this is a debate about whether or not other forms are good, but instead that nuclear power is good. 2. nuclear waste is the biggest con in the nuclear energy. This is going to be readily solved in 2 ways a. The space elevator is only 2-4 decades away(http://news.yahoo.com...) when a half life is 1 thousand years, that is acceptable. b. fusion reactors are rapidly approaching, this doesn't just get rid of nuclear waste, but also creates more power. 3. The cost of a nuclear power benefits the economy that much more, and once again forgets the point of this argument.",PRO,"Therefore, although they are temporary, that is jobs created until they are halfway to retirement. ... b. fusion reactors are rapidly approaching, this doesn't just get rid of nuclear waste, but also creates more power.",507,"['0.002507871249690652', '0.9974921345710754']",0.0025078712496906,0.9974921345710754,156,"Nuclear power is a good source of energy. Nuclear waste is the biggest con in the nuclear energy. The cost of a nuclear power benefits the economy that much more, and once again forgets the point of this argument."
nuclear energy,"I'm only 11 btw. And my sister is also against me. Well, Think about It, Which is worse use making waste and putting in a hole(nuclear) or pumping lots of bad stuff into the air(coal). Every single energy making way has a bad side to it, And I'm not saying that nuclear power is perfect. I think we should use nuclear energy more till we have an Eco-friendly way of making energy. There is a new material called thorium that becomes safe in only 100 years, And we as humans are looking into a way to reuse nuclear power, And by looking into: I mean we are building these generators. To solve the volcano problem we could put a waste facility in the middle of a tectonic plate. Even though there have been 7 explosives in the world, 3 of them have been contained and each explosive reaction has happened in a 30-year break. Scientist say that in 40 more years humans can produce energy in an eco-friendly way, So there will probably be only one more nuclear explosion, And witch tec expanding there might not even be a next explosive. For the 3 argument, You got me there. Even though the cost is on the rise, Tec has to improve and to improve we need more money. I know cost is going on the rise, But we probably won't keep using nuclear power for long. There one day will be an eco-friendly way of making electricity. Nuclear power is more efficient, 300 tonnes of Uranium equals 3500000 tonnes of coal. Also, Did you know that in 2013 NASA did research, And nuclear incident deaths are ranked dead last(including the nuclear explosions) for the most deaths. When we started using nuclear energy we so far have saved 240 gigatonnes of co2 from going into our air. Please, I would like to hear what else is bad about nuclear energy. (I'm doing a project about this topic).",PRO,"To solve the volcano problem we could put a waste facility in the middle of a tectonic plate. ... Scientist say that in 40 more years humans can produce energy in an eco-friendly way, So there will probably be only one more",517,"['0.0037593562621623276', '0.9962406635284424']",0.0037593562621623,0.9962406635284424,337,"I think we should use nuclear energy more till we have an Eco-friendly way of making energy. There is a new material called thorium that becomes safe in only 100 years, And we as humans are looking into a way to reuse nuclear power. To solve the volcano problem we could put a waste facility in the middle of a tectonic plate. Even though the cost is on the rise, Tec has to improve and to improve we need more money."
nuclear energy,"as already admitted, there are cons to nuclear, as there are cons to all sources. at least with nuclear we aren't destroying the atmosphere. and if you look at other countries, they seem to be handling things just fine. per weopons, the USA already has hundreds of them. using nuclear energy isn't going to add to that,or change that. and we dont even use the weopons we do have anways.. we won't magically start using them. con points to chernobly which i already acknowledged. but she didn't respond to the idea that that was a long time ago, and other countries are doing just fine. con says nuclear is expensive. but to be sure, n o on would build it if it didn't give profit more than is put in. con mostly just used arguments i already addressed and didn't address my response to them, such as how other countries are doing just fine with waste and disasters. what does she make of that?",PRO,"and if you look at other countries, they seem to be handling things just fine. ... but to be sure, n o on would build it if it didn't give profit more than is put in.",527,"['0.19820454223081468', '0.8017954871058464']",0.1982045422308146,0.8017954871058464,171,"Nuclear energy isn't going to add to that,or change that, and we dont even use the weopons we do have. con says nuclear is expensive, but to be sure, n o on would build it if it didn't give profit."
donald trump,"Thank you for posting your debate blackhawkbunny34. No Dona;d Trump Simple statement. Donald Trump is a successful businessman, right? What happens when Donald Trump loses his touch? I've done some research and found that Donald Trump has some unstable qualities. He declared himself god in his last debate. Also, what have Iraq and Syria done to us? WHY do you we need to blow them off the face of the Earth? That could start a world war that would end very badly. It's our government's job, also, to help people looking for a better life coming to the states. In closing, we as a union should not vote for Donald Trump. It will end badly.",PRO,"I've done some research and found that Donald Trump has some unstable qualities. ... It's our government's job, also, to help people looking for a better life coming to the states.",534,"['0.0016527482541278005', '0.9983472466468811']",0.0016527482541278,0.9983472466468812,119,Blackhawkbunny: Donald Trump has some unstable qualities. He declared himself god in his last debate. Why do you we need to blow them off the face of the Earth? That could start a world war.
donald trump,"Donald trump would be a bad candidate. He has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something terrific"", like what? When he says terrific, it may mean horrible! He doesn't explain how it will be! China is one of the United State's major trade partners, and Donald Trump's stance on trading with China? ""Listen you motherf*cker, we're going to tax you 25 percent!"" China is a very important country to the US, and China would be outraged if Donald Trump actually follows through. Here is another quote from Donald Trump. ""I will build a great wall "" and nobody builds walls better than me, believe me "" and I""ll build them very inexpensively. I will build a great, great wall on our southern border, and I will make Mexico pay for that wall. Mark my words."" How will he make Mexico pay for that wall? Mexican President Vicente Fox said multiple times ""he would not pay for that f---ing wall."" Mexico is our 3rd biggest trade partner, and over 2 million people's jobs are related to trade with Mexico. Trying to get Mexico to pay for the wall would put 2 million jobs at risk. Donald Trump doesn't really have a plan for that(or anything)! If you take a look at the Republicans' political experience, Donald Trump is one of the few that has none. Cruz, Rubio, and even most of the other long-shot candidates have some sort of political background. That's why Donald trump would be an inexperienced and bad candidate. And, Donald Trump is both racist and sexist. He thinks all Mexicans are rapists, is a friend of Ku Klux Klan, and called women fat, pigs, dogs, slobs, disgusting animals, and so on. In 2007, he compared women to architecture. He also called all women gold-diggers. He made many more sexist and insulting comments to women, and also many racist comments about Mexicans. There is a Donald Trump sexism tracker. Here is the link: http://www.telegraph.co.uk... This is proof that Donald Trump would be the worst president if he wins, worse than any other president in history.",PRO,"Donald trump would be a bad candidate. He has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something",535,"['0.20726546850055455', '0.7927345126867295']",0.2072654685005545,0.7927345126867295,377,"Donald Trump has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something terrific"", like what? When he says terrific, it may mean horrible! Donald Trump's stance on trading with China? ""Listen you motherf*cker, we're going to tax you 25 percent!"" Mexico is our 3rd biggest trade partner, and over 2 million people's jobs are related to trade with Mexico. Trying to get Mexico to pay for the wall would put 2 million jobs at risk."
donald trump,"Donald trump would be a bad candidate. He has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something terrific"", like what? When he says terrific, it may mean horrible! He doesn't explain how it will be! China is one of the United State's major trade partners, and Donald Trump's stance on trading with China? ""Listen you motherf*cker, we're going to tax you 25 percent!"" China is a very important country to the US, and China would be outraged if Donald Trump actually follows through. Here is another quote from Donald Trump. ""I will build a great wall "" and nobody builds walls better than me, believe me "" and I""ll build them very inexpensively. I will build a great, great wall on our southern border, and I will make Mexico pay for that wall. Mark my words."" How will he make Mexico pay for that wall? Mexican President Vicente Fox said multiple times ""he would not pay for that f---ing wall."" Mexico is our 3rd biggest trade partner, and over 2 million people's jobs are related to trade with Mexico. Trying to get Mexico to pay for the wall would put 2 million jobs at risk. Donald Trump doesn't really have a plan for that(or anything)! If you take a look at the Republicans' political experience, Donald Trump is one of the few that has none. Cruz, Rubio, and even most of the other long-shot candidates have some sort of political background. That's why Donald trump would be an inexperienced and bad candidate. And, Donald Trump is both racist and sexist. He thinks all Mexicans are rapists, is a friend of Ku Klux Klan, and called women fat, pigs, dogs, slobs, disgusting animals, and so on. In 2007, he compared women to architecture. He also called all women gold-diggers. He made many more sexist and insulting comments to women, and also many racist comments about Mexicans. There is a Donald Trump sexism tracker. Here is the link: http://www.telegraph.co.uk...... This is proof that Donald Trump would be the worst president if he wins, worse than any other president in history. Note: This was copied from my previous debate.",CON,"He said he will replace Obamacare with ""something terrific"", like what? ... He also called all women gold-diggers.",536,"['0.07219598498195409', '0.9278040289878845']",0.072195984981954,0.9278040289878844,385,"Donald Trump has no political experience, is racist and sexist, and doesn't explain things at all! He said he will replace Obamacare with ""something terrific"", like what? When he says terrific, it may mean horrible! China is one of the United State's major trade partners, and Donald Trump's stance on trading with China? ""Listen you motherf*cker, we're going to tax you 25 percent!"" Mexico is our 3rd biggest trade partner, and over 2 million people's jobs are related to trade with Mexico. Trying to get Mexico to pay for the wall would put 2 million jobs at risk."
donald trump,"I will start off with some definitions. Definitions Sith- ancient kratocratic organization wielding the dark side of the Force, typically using crimson lightsabers and attempting to achieve great power. Kratocratic- government by those who are strong enough to seize power through force or cunning. Arguments Donald Trump wishes to achieve great power- One of the objectives of the Sith is to overthrow the weak, take its place, and rule with absolute unobstruction. Donald Trump, as everyone is aware of, is running for president of the United States- the highest position of power in the government. Donald Trump has taken many jabs at our current leadership, as well as other weaker candidates such as Lindsey Graham and Rick Perry. He is attempting to tear down the weaker candidates and take the position of ultimate power. Donald Trump hates Mexicans- Donald Trump's criticism of Mexico and their immigrants have been the source of much controversy. Sith lords despise their enemy, the Jedi. The Jedi are wielders of the light side of the Force. They are peaceful and pacifist. Donald Trump's asinine claims about Mexican criminals being ""rapists"" and ""murderers"" are akin to the Sith's attempts to criminalize the Jedi near the fall of the Old Republic. Donald Trump wears Sith garments and command a legion of soldiers- Donald Trump has been observed wearing traditional Sith cloaks, and has been seen commanding armies of Stormtroopers. This guarantees his connection with the Dark Side. [1][2] Sources http://i60.tinypic.com...;[1] http://i62.tinypic.com...",PRO,"I will start off with some definitions. Definitions Sith- ancient kratocratic organization wielding the dark side of the Force, typically using crimson lightsabers and attempting to",538,"['0.2173124460503459', '0.7826875567436218']",0.2173124460503459,0.7826875567436218,255,"Sith- ancient kratocratic organization wielding the dark side of the Force. One of the objectives of the Sith is to overthrow the weak, take its place, and rule with absolute unobstruction. Donald Trump has been observed wearing traditional Sith cloaks, and has been seen commanding armies of Stormtroopers. He is attempting to tear down the weaker candidates and take the position of ultimate power."
